-2.957601283102001766e+00,-3.159365252932839319e+00,2.379081401034078169e+01
-2.887718340566714836e+00,-3.357963140479827580e+00,2.418076724486179074e+01
-2.291352898866631627e+00,-1.093158366212457544e+00,1.928448961980457810e+01
-2.135320739233631304e+00,-1.063018266285977731e+00,1.917221201092575456e+01
-2.475955946587257372e+00,-1.219234542680422528e+00,1.960577859529388078e+01
-2.169604183626109517e+00,-4.137199608702122333e-01,1.782736993018641769e+01
-2.140343469260414189e+00,-2.206460081917338556e-02,1.699850863712827831e+01
-2.019974018719608466e+00,-3.221489032184043921e-01,1.758828576694003232e+01
-1.967604593551216974e+00,-3.187809425413323794e-02,1.696398638555826466e+01
-1.943417560266289090e+00,1.966559842834048055e-02,1.684828243728675190e+01
-1.981837846573791584e+00,1.206387669234825211e-01,1.664889729495929060e+01
-2.022000067459455153e+00,2.483742998915943190e-01,1.639383444595994277e+01
-1.894095676000120854e+00,6.764651753758474939e-01,1.545348166483622521e+01
-1.696162646351873748e+00,1.462323432231006137e+00,1.373026852136289477e+01
-1.505951815453852927e+00,1.477630566299754200e+00,1.363614574773953336e+01
-1.539642885481823154e+00,1.936210648557120884e+00,1.267136079394958514e+01
-1.507220766200427997e+00,1.577331042968268981e+00,1.342490329174522934e+01
-1.561244683465366601e+00,2.006027644268838728e+00,1.252933903306120733e+01
-1.507149922911809270e+00,2.054646406343826115e+00,1.240765717039639426e+01
-1.382413075309985917e+00,2.038665057692794491e+00,1.240093060940705350e+01
-1.401837370899289947e+00,2.326088038730320662e+00,1.179085268948668208e+01
-1.321002427242363275e+00,2.342539661545246066e+00,1.172873416266171986e+01
-1.382942446198647701e+00,2.424196308670606648e+00,1.157337069583157074e+01
-1.411102829206642761e+00,2.376467337281225056e+00,1.168551651560403926e+01
-2.585250975210708457e+00,-3.256580048555433926e+00,2.387533262298005710e+01
-2.013356683220291821e+00,-2.889233585704490181e+00,2.293310507881963645e+01
-2.551352370536561942e+00,-2.807059988666513739e+00,2.293176709391890000e+01
-1.947984712013568265e+00,-2.699952853167706834e+00,2.251947038723464090e+01
-2.059423793514317147e+00,-1.894074454929399742e+00,2.087930751359239068e+01
-1.746406745574311747e+00,-1.579979625053984371e+00,2.012669664656299062e+01
-2.275056718427221458e+00,-2.013735740100371707e+00,2.119625559501660206e+01
-2.283863287447182255e+00,-1.717633405794469326e+00,2.058298137091235347e+01
-2.048050243892418631e+00,-1.604787252009346687e+00,2.027358157253309656e+01
-2.064297946132167105e+00,-1.074561345677349955e+00,1.917379529389278048e+01
-1.712945883044293405e+00,-1.406456298149559636e+00,1.975462394503778540e+01
-1.743570564119931499e+00,-1.565270919306469111e+00,2.009516563463842687e+01
-2.108767586920631931e+00,-1.475565045738554737e+00,2.002364620912051407e+01
-2.097576713147299987e+00,-1.319529935519482500e+00,1.969502187389213788e+01
-1.423980196477784954e+00,-1.973083427643906873e-02,1.676546203913505906e+01
-1.685399748539789355e+00,-4.425244358828415159e-01,1.773376433013556763e+01
-1.820753014394121738e+00,-1.076548852309766602e-02,1.687295655885755252e+01
-1.529214507135349566e+00,-9.857133988838917560e-03,1.677823474595754050e+01
-1.618359526366299539e+00,-6.753943735962675277e-01,1.819930513679823392e+01
-1.530444264953028988e+00,1.894971652086931968e-01,1.636049211687621607e+01
-1.376782785721784919e+00,6.134772115101050360e-02,1.658043371712197711e+01
-1.447882122140387029e+00,1.307786309328209384e-01,1.645740738774064482e+01
-1.607813733793464817e+00,2.666612689673852898e-01,1.622319264659558868e+01
-1.663082963341446119e+00,1.602538114001701430e-01,1.646413285270897475e+01
-1.669875274871798210e+00,6.569241186123493392e-01,1.542270417104328395e+01
-1.189360157599772760e+00,9.152561432308115030e-01,1.472419570877960737e+01
